48.270607,4.065422,10.000000,80.000000,0.0,15,6,2016,7,47,8,0,0,0
48.270599,4.065444,10.000000,80.000000,0.0,15,6,2016,7,48,9,0,0,0
48.270607,4.065450,10.000000,80.000000,0.0,15,6,2016,7,49,9,0,0,0
48.270630,4.065431,10.000000,80.000000,0.0,15,6,2016,7,50,10,0,0,0
48.270649,4.065412,10.000000,80.000000,0.0,15,6,2016,7,51,10,0,0,0
48.270634,4.065417,10.000000,80.000000,0.0,15,6,2016,7,52,10,0,0,0
48.270615,4.065424,10.000000,80.000000,0.0,15,6,2016,7,53,10,0,0,0
48.270615,4.065434,10.000000,80.000000,0.0,15,6,2016,7,54,11,0,0,0
48.270615,4.065436,10.000000,80.000000,0.0,15,6,2016,7,55,11,0,0,0
48.270596,4.065422,10.000000,80.000000,0.0,15,6,2016,7,56,11,0,0,0
48.270607,4.065432,10.000000,80.000000,0.0,15,6,2016,7,57,11,0,0,0
48.270615,4.065431,10.000000,80.000000,0.0,15,6,2016,7,58,11,0,0,0
48.270607,4.065414,10.000000,80.000000,0.0,15,6,2016,7,59,12,0,0,0
48.270596,4.065420,10.000000,80.000000,0.0,15,6,2016,8,0,12,0,0,0
48.270599,4.065420,10.000000,80.000000,0.0,15,6,2016,8,1,12,0,0,0
48.270596,4.065420,10.000000,80.000000,0.0,15,6,2016,8,2,12,0,0,0
48.270599,4.065422,10.000000,80.000000,0.0,15,6,2016,8,3,12,0,0,0
48.270592,4.065420,10.000000,80.000000,0.0,15,6,2016,8,4,13,0,0,0
48.270592,4.065426,10.000000,80.000000,0.0,15,6,2016,8,5,13,0,0,0
48.270592,4.065422,10.000000,80.000000,0.0,15,6,2016,8,6,13,0,0,0
48.270584,4.065417,10.000000,80.000000,0.0,15,6,2016,8,7,13,0,0,0
48.270588,4.065417,10.000000,80.000000,0.0,15,6,2016,8,8,13,0,0,0
48.270592,4.065427,10.000000,80.000000,0.0,15,6,2016,8,9,13,0,0,0
48.270596,4.065437,10.000000,80.000000,0.0,15,6,2016,8,10,14,0,0,0
48.270599,4.065446,10.000000,80.000000,0.0,15,6,2016,8,11,14,0,0,0
48.270596,4.065452,10.000000,80.000000,0.0,15,6,2016,8,12,14,0,0,0
48.270596,4.065451,10.000000,80.000000,0.0,15,6,2016,8,13,14,0,0,0
48.270599,4.065447,10.000000,80.000000,0.0,15,6,2016,8,14,14,0,0,0
48.270603,4.065444,10.000000,80.000000,0.0,15,6,2016,8,15,15,0,0,0
48.270603,4.065437,10.000000,80.000000,0.0,15,6,2016,8,16,15,0,0,0
48.270603,4.065437,10.000000,80.000000,0.0,15,6,2016,8,17,15,0,0,0
48.270603,4.065447,10.000000,80.000000,0.0,15,6,2016,8,18,15,0,0,0
48.270607,4.065454,10.000000,80.000000,0.0,15,6,2016,8,19,16,0,0,0
48.270615,4.065451,10.000000,80.000000,0.0,15,6,2016,8,20,16,0,0,0
48.270622,4.065451,10.000000,80.000000,0.0,15,6,2016,8,21,16,0,0,0
48.270638,4.065450,10.000000,80.000000,0.0,15,6,2016,8,22,16,0,0,0
48.270641,4.065450,10.000000,80.000000,0.0,15,6,2016,8,23,16,0,0,0
48.270638,4.065447,10.000000,80.000000,0.0,15,6,2016,8,24,17,0,0,0
48.270630,4.065452,10.000000,80.000000,0.0,15,6,2016,8,25,17,0,0,0
48.270596,4.065467,10.000000,80.000000,0.0,15,6,2016,8,26,17,0,0,0
48.270618,4.065451,10.000000,80.000000,0.0,15,6,2016,8,27,17,0,0,0
48.270618,4.065452,9.000000,90.000000,0.0,15,6,2016,8,28,17,0,0,0
48.270615,4.065452,9.000000,90.000000,0.0,15,6,2016,8,29,17,0,0,0
48.270615,4.065454,9.000000,90.000000,0.0,15,6,2016,8,30,18,0,0,0
48.270611,4.065460,9.000000,90.000000,0.0,15,6,2016,8,31,18,0,0,0
48.270622,4.065462,9.000000,90.000000,0.0,15,6,2016,8,32,18,0,0,0
48.270634,4.065462,9.000000,90.000000,0.0,15,6,2016,8,33,18,0,0,0
48.270638,4.065464,9.000000,90.000000,0.0,15,6,2016,8,34,18,0,0,0
48.270638,4.065456,9.000000,90.000000,0.0,15,6,2016,8,35,18,0,0,0
48.270660,4.065446,8.000000,100.000000,0.0,15,6,2016,8,36,19,0,0,0
48.270634,4.065466,8.000000,100.000000,0.0,15,6,2016,8,37,19,0,0,0
48.270611,4.065482,8.000000,100.000000,0.0,15,6,2016,8,38,19,0,0,0
48.270615,4.065489,8.000000,100.000000,0.0,15,6,2016,8,39,19,0,0,0
48.270638,4.065476,11.000000,80.000000,0.0,15,6,2016,8,40,19,0,0,0
48.270622,4.065441,10.000000,90.000000,0.0,15,6,2016,8,41,19,0,0,0
48.270607,4.065427,11.000000,80.000000,0.0,15,6,2016,8,42,20,0,0,0
48.270599,4.065436,11.000000,80.000000,0.0,15,6,2016,8,43,20,0,0,0
48.270599,4.065437,11.000000,80.000000,0.0,15,6,2016,8,44,20,0,0,0
48.270599,4.065431,11.000000,80.000000,0.0,15,6,2016,8,45,20,0,0,0
48.270599,4.065432,11.000000,80.000000,0.0,15,6,2016,8,46,21,0,0,0
48.270584,4.065444,11.000000,80.000000,0.0,15,6,2016,8,47,21,0,0,0
48.270573,4.065424,11.000000,80.000000,0.0,15,6,2016,8,48,21,0,0,0
48.270576,4.065427,10.000000,90.000000,0.0,15,6,2016,8,49,21,0,0,0
48.270588,4.065440,10.000000,80.000000,0.0,15,6,2016,8,50,21,0,0,0
48.270592,4.065446,10.000000,80.000000,0.0,15,6,2016,8,51,21,0,0,0
48.270599,4.065450,10.000000,80.000000,0.0,15,6,2016,8,52,22,0,0,0
48.270603,4.065454,10.000000,80.000000,0.0,15,6,2016,8,53,22,0,0,0
48.270607,4.065457,10.000000,80.000000,0.0,15,6,2016,8,54,22,0,0,0
48.270615,4.065456,10.000000,80.000000,0.0,15,6,2016,8,55,22,0,0,0
48.270618,4.065456,10.000000,80.000000,0.0,15,6,2016,8,56,22,0,0,0
48.270618,4.065456,10.000000,80.000000,0.0,15,6,2016,8,57,22,0,0,0
48.270615,4.065460,10.000000,80.000000,0.0,15,6,2016,8,58,23,0,0,0
48.270618,4.065462,10.000000,80.000000,0.0,15,6,2016,8,59,23,0,0,0
48.270618,4.065464,10.000000,80.000000,0.0,15,6,2016,9,0,23,0,0,0
48.270622,4.065460,10.000000,80.000000,0.0,15,6,2016,9,1,23,0,0,0
48.270634,4.065456,10.000000,80.000000,0.0,15,6,2016,9,2,23,0,0,0
48.270634,4.065451,10.000000,80.000000,0.0,15,6,2016,9,3,23,0,0,0
48.270634,4.065450,10.000000,80.000000,0.0,15,6,2016,9,4,24,0,0,0
48.270630,4.065450,11.000000,80.000000,0.0,15,6,2016,9,5,24,0,0,0
48.270622,4.065454,11.000000,80.000000,0.0,15,6,2016,9,6,24,0,0,0
48.270615,4.065457,11.000000,80.000000,0.0,15,6,2016,9,7,24,0,0,0
48.270611,4.065464,11.000000,80.000000,0.0,15,6,2016,9,8,24,0,0,0
48.270607,4.065471,11.000000,80.000000,0.0,15,6,2016,9,9,24,0,0,0
48.270611,4.065476,11.000000,80.000000,0.0,15,6,2016,9,10,25,0,0,0
48.270611,4.065481,11.000000,80.000000,0.0,15,6,2016,9,11,25,0,0,0
48.270615,4.065477,11.000000,80.000000,0.0,15,6,2016,9,12,25,0,0,0
48.270615,4.065480,11.000000,80.000000,0.0,15,6,2016,9,13,25,0,0,0
48.270615,4.065476,11.000000,80.000000,0.0,15,6,2016,9,14,26,0,0,0
48.270622,4.065480,11.000000,80.000000,0.0,15,6,2016,9,15,26,0,0,0
48.270622,4.065484,11.000000,80.000000,0.0,15,6,2016,9,16,26,0,0,0
48.270622,4.065484,11.000000,80.000000,0.0,15,6,2016,9,17,26,0,0,0
48.270615,4.065477,10.000000,80.000000,0.0,15,6,2016,9,18,26,0,0,0
48.270607,4.065474,11.000000,80.000000,0.0,15,6,2016,9,19,26,0,0,0
48.270603,4.065484,11.000000,80.000000,0.0,15,6,2016,9,20,27,0,0,0
48.270599,4.065489,11.000000,80.000000,0.0,15,6,2016,9,21,27,0,0,0
48.270596,4.065481,11.000000,80.000000,0.0,15,6,2016,9,22,27,0,0,0
48.270596,4.065480,11.000000,80.000000,0.0,15,6,2016,9,23,27,0,0,0
48.270599,4.065477,11.000000,80.000000,0.0,15,6,2016,9,24,27,0,0,0
48.270607,4.065476,10.000000,90.000000,0.0,15,6,2016,9,25,27,0,0,0
48.270611,4.065471,11.000000,80.000000,0.0,15,6,2016,9,26,28,0,0,0
48.270611,4.065471,10.000000,80.000000,0.0,15,6,2016,9,27,28,0,0,0
48.270607,4.065470,11.000000,80.000000,0.0,15,6,2016,9,28,28,0,0,0
48.270611,4.065472,10.000000,80.000000,0.0,15,6,2016,9,29,28,0,0,0
48.270607,4.065470,11.000000,80.000000,0.0,15,6,2016,9,30,28,0,0,0
48.270607,4.065466,11.000000,80.000000,0.0,15,6,2016,9,31,28,0,0,0
48.270603,4.065464,10.000000,80.000000,0.0,15,6,2016,9,32,29,0,0,0
48.270603,4.065461,11.000000,80.000000,0.0,15,6,2016,9,33,29,0,0,0
48.270599,4.065462,11.000000,80.000000,0.0,15,6,2016,9,34,29,0,0,0
48.270599,4.065466,11.000000,80.000000,0.0,15,6,2016,9,35,29,0,0,0
48.270599,4.065467,10.000000,80.000000,0.0,15,6,2016,9,36,29,0,0,0
48.270599,4.065474,10.000000,80.000000,0.0,15,6,2016,9,37,29,0,0,0
48.270599,4.065476,10.000000,80.000000,0.0,15,6,2016,9,38,30,0,0,0
48.270599,4.065480,10.000000,80.000000,0.0,15,6,2016,9,39,30,0,0,0
48.270599,4.065476,10.000000,80.000000,0.0,15,6,2016,9,40,30,0,0,0
48.270599,4.065471,10.000000,80.000000,0.0,15,6,2016,9,41,30,0,0,0
48.270603,4.065471,10.000000,80.000000,0.0,15,6,2016,9,42,31,0,0,0
48.270607,4.065470,10.000000,80.000000,0.0,15,6,2016,9,43,31,0,0,0
48.270607,4.065467,10.000000,80.000000,0.0,15,6,2016,9,44,31,0,0,0
48.270622,4.065430,10.000000,80.000000,0.0,15,6,2016,9,45,31,0,0,0
48.270634,4.065416,10.000000,80.000000,0.0,15,6,2016,9,46,31,0,0,0
48.270630,4.065437,10.000000,80.000000,0.0,15,6,2016,9,47,31,0,0,0
48.270634,4.065431,10.000000,80.000000,0.0,15,6,2016,9,48,32,0,0,0
48.270634,4.065430,10.000000,80.000000,0.0,15,6,2016,9,49,32,0,0,0
48.270634,4.065431,10.000000,80.000000,0.0,15,6,2016,9,50,32,0,0,0
48.270630,4.065441,11.000000,80.000000,0.0,15,6,2016,9,51,32,0,0,0
48.270634,4.065442,11.000000,80.000000,0.0,15,6,2016,9,52,32,0,0,0
48.270634,4.065450,11.000000,80.000000,0.0,15,6,2016,9,53,32,0,0,0
48.270634,4.065457,11.000000,80.000000,0.0,15,6,2016,9,54,33,0,0,0
48.270634,4.065474,11.000000,80.000000,0.0,15,6,2016,9,55,33,0,0,0
48.270634,4.065464,11.000000,80.000000,0.0,15,6,2016,9,56,33,0,0,0
48.270641,4.065456,12.000000,70.000000,0.0,15,6,2016,9,57,33,0,0,0
48.270641,4.065447,12.000000,70.000000,0.0,15,6,2016,9,58,33,0,0,0
48.270641,4.065451,12.000000,70.000000,0.0,15,6,2016,9,59,33,0,0,0
48.270649,4.065462,12.000000,70.000000,0.0,15,6,2016,10,0,34,0,0,0
48.270641,4.065457,12.000000,70.000000,0.0,15,6,2016,10,1,34,0,0,0
48.270649,4.065446,12.000000,70.000000,0.0,15,6,2016,10,2,34,0,0,0
48.270638,4.065461,11.000000,70.000000,0.0,15,6,2016,10,3,34,0,0,0
48.270638,4.065480,11.000000,70.000000,0.0,15,6,2016,10,4,34,0,0,0
48.270634,4.065481,12.000000,70.000000,0.0,15,6,2016,10,5,34,0,0,0
48.270615,4.065481,12.000000,70.000000,0.0,15,6,2016,10,6,35,0,0,0
48.270630,4.065482,12.000000,70.000000,0.0,15,6,2016,10,7,35,0,0,0
48.270615,4.065486,11.000000,80.000000,0.0,15,6,2016,10,8,35,0,0,0
48.270638,4.065466,10.000000,80.000000,0.0,15,6,2016,10,9,35,0,0,0
48.270649,4.065457,11.000000,80.000000,0.0,15,6,2016,10,10,36,0,0,0
48.270660,4.065462,11.000000,80.000000,0.0,15,6,2016,10,11,36,0,0,0
48.270657,4.065457,11.000000,80.000000,0.0,15,6,2016,10,12,36,0,0,0
48.270653,4.065447,11.000000,80.000000,0.0,15,6,2016,10,13,36,0,0,0
48.270641,4.065431,11.000000,80.000000,0.0,15,6,2016,10,14,36,0,0,0
48.270649,4.065431,11.000000,80.000000,0.0,15,6,2016,10,15,36,0,0,0
48.270649,4.065417,11.000000,80.000000,0.0,15,6,2016,10,16,37,0,0,0
48.270649,4.065420,11.000000,80.000000,0.0,15,6,2016,10,17,37,0,0,0
48.270638,4.065422,11.000000,80.000000,0.0,15,6,2016,10,18,37,0,0,0
48.270615,4.065406,11.000000,80.000000,0.0,15,6,2016,10,19,37,0,0,0
48.270607,4.065403,11.000000,80.000000,0.0,15,6,2016,10,20,37,0,0,0
48.270588,4.065386,11.000000,80.000000,0.0,15,6,2016,10,21,37,0,0,0
48.270607,4.065404,10.000000,90.000000,0.0,15,6,2016,10,22,38,0,0,0
48.270622,4.065411,9.000000,90.000000,0.0,15,6,2016,10,23,38,0,0,0
48.270622,4.065420,9.000000,90.000000,0.0,15,6,2016,10,24,38,0,0,0
48.270615,4.065420,9.000000,90.000000,0.0,15,6,2016,10,25,38,0,0,0
48.270615,4.065412,9.000000,90.000000,0.0,15,6,2016,10,26,38,0,0,0
48.270615,4.065404,9.000000,90.000000,0.0,15,6,2016,10,27,38,0,0,0
48.270630,4.065408,9.000000,90.000000,0.0,15,6,2016,10,28,39,0,0,0
48.270634,4.065399,9.000000,90.000000,0.0,15,6,2016,10,29,39,0,0,0
48.270634,4.065399,9.000000,90.000000,0.0,15,6,2016,10,30,39,0,0,0
48.270638,4.065406,9.000000,90.000000,0.0,15,6,2016,10,31,39,0,0,0
48.270641,4.065401,9.000000,90.000000,0.0,15,6,2016,10,32,39,0,0,0
48.270634,4.065412,9.000000,90.000000,0.0,15,6,2016,10,33,39,0,0,0
48.270634,4.065420,9.000000,90.000000,0.0,15,6,2016,10,34,40,0,0,0
48.270638,4.065426,9.000000,90.000000,0.0,15,6,2016,10,35,40,0,0,0
48.270641,4.065424,9.000000,90.000000,0.0,15,6,2016,10,36,40,0,0,0
48.270649,4.065424,9.000000,90.000000,0.0,15,6,2016,10,37,40,0,0,0
48.270641,4.065441,9.000000,90.000000,0.0,15,6,2016,10,38,41,0,0,0
48.270641,4.065444,9.000000,90.000000,0.0,15,6,2016,10,39,41,0,0,0
48.270641,4.065442,9.000000,90.000000,0.0,15,6,2016,10,40,41,0,0,0
48.270649,4.065440,9.000000,90.000000,0.0,15,6,2016,10,41,41,0,0,0
48.270649,4.065442,10.000000,90.000000,0.0,15,6,2016,10,42,41,0,0,0
48.270649,4.065437,10.000000,90.000000,0.0,15,6,2016,10,43,41,0,0,0
48.270653,4.065434,10.000000,90.000000,0.0,15,6,2016,10,44,42,0,0,0
48.270649,4.065437,9.000000,90.000000,0.0,15,6,2016,10,45,42,0,0,0
48.270622,4.065427,10.000000,90.000000,0.0,15,6,2016,10,54,12,126,0,4.88
48.270622,4.065436,10.000000,90.000000,0.0,15,6,2016,10,55,12,128,0,4.89
48.270622,4.065441,10.000000,90.000000,0.0,15,6,2016,10,56,13,129,0,4.90
48.270618,4.065442,10.000000,90.000000,0.0,15,6,2016,10,57,13,130,0,4.88
48.270615,4.065446,10.000000,90.000000,0.0,15,6,2016,10,58,13,129,0,4.88
48.270618,4.065452,10.000000,90.000000,0.0,15,6,2016,10,59,13,128,0,4.88
48.270615,4.065452,10.000000,90.000000,0.0,15,6,2016,11,0,13,126,0,4.87
48.270615,4.065450,10.000000,90.000000,0.0,15,6,2016,11,1,13,125,0,4.88
48.270615,4.065446,9.000000,100.000000,0.0,15,6,2016,11,2,14,124,0,4.88
48.270611,4.065434,10.000000,90.000000,0.0,15,6,2016,11,3,14,124,0,4.89
48.270596,4.065422,10.000000,90.000000,0.0,15,6,2016,11,4,14,123,0,4.90
48.270596,4.065417,10.000000,90.000000,0.0,15,6,2016,11,5,14,123,0,4.88
48.270584,4.065409,10.000000,90.000000,0.0,15,6,2016,11,6,14,125,0,4.88
48.270573,4.065409,10.000000,90.000000,0.0,15,6,2016,11,7,15,128,0,4.89
48.270576,4.065414,10.000000,90.000000,0.0,15,6,2016,11,8,15,129,0,4.88
48.270592,4.065427,10.000000,90.000000,0.0,15,6,2016,11,9,15,126,0,4.88
48.270596,4.065430,10.000000,90.000000,0.0,15,6,2016,11,10,15,126,0,4.88
48.270607,4.065434,10.000000,90.000000,0.0,15,6,2016,11,11,16,123,0,4.88
48.270592,4.065427,10.000000,90.000000,0.0,15,6,2016,11,12,16,126,0,4.89
48.270576,4.065426,10.000000,90.000000,0.0,15,6,2016,11,13,16,130,0,4.88
48.270634,4.065424,9.000000,100.000000,0.0,15,6,2016,11,14,16,130,0,4.88
48.270687,4.065403,9.000000,100.000000,0.0,15,6,2016,11,15,16,132,0,4.88
48.270695,4.065391,10.000000,90.000000,0.0,15,6,2016,11,16,17,134,0,4.88
48.270668,4.065388,10.000000,90.000000,0.0,15,6,2016,11,17,17,135,0,4.89
48.270687,4.065384,9.000000,100.000000,0.0,15,6,2016,11,18,17,133,0,4.88
48.270687,4.065391,9.000000,100.000000,0.0,15,6,2016,11,19,17,129,0,4.88
48.270676,4.065401,9.000000,100.000000,0.0,15,6,2016,11,20,17,125,0,4.87
48.270664,4.065416,9.000000,100.000000,0.0,15,6,2016,11,21,18,121,0,4.88
48.270615,4.065408,9.000000,100.000000,0.0,15,6,2016,11,22,18,124,0,4.89
48.270576,4.065398,9.000000,90.000000,0.0,15,6,2016,11,23,18,129,0,4.90
48.270576,4.065406,9.000000,90.000000,0.0,15,6,2016,11,24,18,129,0,4.89
48.270580,4.065417,9.000000,90.000000,0.0,15,6,2016,11,25,18,126,0,4.88
48.270588,4.065424,9.000000,90.000000,0.0,15,6,2016,11,26,18,123,0,4.89
48.270592,4.065421,9.000000,90.000000,0.0,15,6,2016,11,27,19,123,0,4.89
48.270599,4.065420,9.000000,90.000000,0.0,15,6,2016,11,28,19,123,0,4.88
48.270603,4.065422,9.000000,90.000000,0.0,15,6,2016,11,29,19,122,0,4.88
48.270599,4.065422,9.000000,90.000000,0.0,15,6,2016,11,30,19,122,0,4.89
48.270603,4.065427,9.000000,90.000000,0.0,15,6,2016,11,31,19,122,0,4.89
48.270596,4.065432,9.000000,90.000000,0.0,15,6,2016,11,32,19,123,0,4.88
48.270588,4.065434,9.000000,90.000000,0.0,15,6,2016,11,33,20,124,0,4.87
48.270588,4.065431,9.000000,90.000000,0.0,15,6,2016,11,34,20,125,0,4.89
48.270588,4.065430,9.000000,90.000000,0.0,15,6,2016,11,35,20,125,0,4.89
48.270599,4.065426,9.000000,90.000000,0.0,15,6,2016,11,36,20,128,0,4.88
48.270596,4.065422,9.000000,90.000000,0.0,15,6,2016,11,37,21,128,0,4.88
48.270592,4.065422,9.000000,90.000000,0.0,15,6,2016,11,38,21,126,0,4.89
48.270592,4.065416,9.000000,90.000000,0.0,15,6,2016,11,39,21,123,0,4.89
48.270596,4.065417,9.000000,90.000000,0.0,15,6,2016,11,40,21,121,0,4.89
48.270603,4.065420,9.000000,90.000000,0.0,15,6,2016,11,41,21,122,0,4.88
48.270603,4.065427,9.000000,90.000000,0.0,15,6,2016,11,42,21,120,0,4.88
48.270603,4.065436,7.000000,140.000000,0.0,15,6,2016,11,43,22,119,0,4.89
48.270615,4.065437,9.000000,90.000000,0.0,15,6,2016,11,44,22,120,0,4.89
48.270634,4.065434,9.000000,90.000000,0.0,15,6,2016,11,45,22,122,0,4.89
48.270634,4.065436,9.000000,90.000000,0.0,15,6,2016,11,46,22,122,0,4.89
48.270630,4.065437,9.000000,90.000000,0.0,15,6,2016,11,47,22,121,0,4.88
48.270622,4.065442,9.000000,90.000000,0.0,15,6,2016,11,48,22,121,0,4.89
48.270618,4.065447,9.000000,90.000000,0.0,15,6,2016,11,49,23,122,0,4.90
48.270615,4.065451,9.000000,90.000000,0.0,15,6,2016,11,50,23,121,0,4.88
48.270611,4.065464,9.000000,90.000000,0.0,15,6,2016,11,51,23,119,0,4.90
48.270603,4.065471,9.000000,90.000000,0.0,15,6,2016,11,52,23,115,0,4.89
48.270603,4.065470,9.000000,90.000000,0.0,15,6,2016,11,53,23,114,0,4.88
48.270607,4.065467,9.000000,90.000000,0.0,15,6,2016,11,54,23,113,0,4.88
48.270599,4.065466,9.000000,90.000000,0.0,15,6,2016,11,55,24,112,0,4.88
48.270596,4.065470,8.000000,110.000000,0.0,15,6,2016,11,56,24,111,0,4.88
48.270596,4.065470,9.000000,90.000000,0.0,15,6,2016,11,57,24,112,0,4.89
48.270599,4.065466,8.000000,110.000000,0.0,15,6,2016,11,58,24,115,0,4.89
48.270592,4.065461,9.000000,90.000000,0.0,15,6,2016,11,59,24,117,0,4.89
48.270588,4.065460,9.000000,90.000000,0.0,15,6,2016,12,0,24,117,0,4.90
48.270588,4.065460,8.000000,110.000000,0.0,15,6,2016,12,1,25,117,0,4.89
48.270588,4.065456,8.000000,120.000000,0.0,15,6,2016,12,2,25,117,0,4.90
48.270592,4.065454,9.000000,90.000000,0.0,15,6,2016,12,3,25,116,0,4.88
48.270596,4.065456,9.000000,90.000000,0.0,15,6,2016,12,4,25,115,0,4.90
48.270603,4.065454,9.000000,90.000000,0.0,15,6,2016,12,5,26,114,0,4.89
48.270603,4.065451,9.000000,90.000000,0.0,15,6,2016,12,6,26,114,0,4.89
48.270603,4.065451,9.000000,90.000000,0.0,15,6,2016,12,7,26,113,0,4.89
48.270603,4.065450,9.000000,90.000000,0.0,15,6,2016,12,8,26,113,0,4.88
48.270592,4.065447,9.000000,90.000000,0.0,15,6,2016,12,9,26,115,0,4.90
48.270584,4.065446,9.000000,90.000000,0.0,15,6,2016,12,10,26,115,0,4.89
48.270576,4.065444,9.000000,90.000000,0.0,15,6,2016,12,11,27,116,0,4.90
48.270569,4.065444,9.000000,90.000000,0.0,15,6,2016,12,12,27,116,0,4.88
48.270573,4.065446,9.000000,90.000000,0.0,15,6,2016,12,13,27,114,0,4.88
48.270573,4.065450,9.000000,90.000000,0.0,15,6,2016,12,14,27,117,0,4.89
48.270535,4.065450,9.000000,90.000000,0.0,15,6,2016,12,15,27,126,0,4.89
48.270561,4.065450,9.000000,90.000000,0.0,15,6,2016,12,16,27,121,0,4.88
48.270584,4.065452,7.000000,150.000000,0.0,15,6,2016,12,17,28,115,0,4.88
48.270584,4.065456,8.000000,130.000000,0.0,15,6,2016,12,18,28,113,0,4.89
48.270592,4.065454,9.000000,130.000000,0.0,15,6,2016,12,19,28,112,0,4.88
48.270584,4.065451,8.000000,140.000000,0.0,15,6,2016,12,20,28,115,0,4.90
48.270576,4.065447,9.000000,130.000000,0.0,15,6,2016,12,21,28,117,0,4.89
48.270596,4.065444,8.000000,140.000000,0.0,15,6,2016,12,22,28,115,0,4.90
48.270615,4.065440,8.000000,140.000000,0.0,15,6,2016,12,23,29,113,0,4.90
48.270630,4.065437,8.000000,140.000000,0.0,15,6,2016,12,24,29,115,0,4.88
48.270649,4.065431,8.000000,140.000000,0.0,15,6,2016,12,25,29,115,0,4.88
48.270664,4.065420,8.000000,140.000000,0.0,15,6,2016,12,26,29,116,0,4.88
48.270676,4.065406,8.000000,130.000000,0.0,15,6,2016,12,27,29,117,0,4.88
48.270683,4.065404,8.000000,130.000000,0.0,15,6,2016,12,28,29,124,0,4.88
